# time, state0, state1, state2, state3, state4, control0, control1, 
8.370574952515646601e+02,6.398451498816309497e+06,3.829989792324591247e-01,-2.659399207195006625e+02,2.473388951094120785e+03,1.295584704696820154e+04,2.568018813353812729e+05,-1.687999479577002057e+05
8.513469021784712822e+02,6.395345737554446794e+06,3.879447663253566825e-01,-2.189618978733206518e+02,1.989848364650104713e+03,1.241956708011090268e+04,2.506340103978788036e+01,8.222275860789549640e-01
8.645609478463431969e+02,6.391812648992029019e+06,3.917053344971745954e-01,-3.095689494626587930e+02,1.645307779576204894e+03,1.251354735912494107e+04,7.709959571060826420e+02,-2.460579874317561007e+03
8.766628021207613983e+02,6.387897596061572433e+06,3.944887401630537416e-01,-3.343081667455374486e+02,1.294655116671492578e+03,1.245588431214726188e+04,-1.491015643435054017e+02,2.903343532730897891e+01
8.876187346063907171e+02,6.384085923026418313e+06,3.964564689720521118e-01,-3.573205043235452649e+02,1.001264100368014624e+03,1.251071286446203885e+04,6.606217834674525058e+00,1.238908394864144782e+02
8.973982085400082269e+02,6.380653298889935017e+06,3.977925335342807900e-01,-3.429708640090356653e+02,7.483793289811853811e+02,1.247961606707715328e+04,-7.744763169103032396e+01,1.425781212745052251e+01
9.059739656407984967e+02,6.377725849748842418e+06,3.986749543007597762e-01,-3.382185170643389824e+02,5.691642253367315334e+02,1.252440934328672120e+04,-1.364794039972232156e+02,-1.069739675211309731e+02
9.133221014522050609e+02,6.375332815225386061e+06,3.992474432699610887e-01,-3.130148320474509092e+02,4.290304713271195851e+02,1.249055521541822236e+04,8.909941259696310567e+00,-8.990783917225806476e+01
9.194221302165351517e+02,6.373430320530973375e+06,3.996173311804404049e-01,-3.105971651323614537e+02,3.465987008782809085e+02,1.254463074271499136e+04,5.182959784744655281e+02,-2.222697432889784466e+02
9.242570361077816870e+02,6.372028461371981539e+06,3.998476120037777193e-01,-2.550311537012875363e+02,2.510328021162455627e+02,1.236171145974752835e+04,2.487371499731795338e+05,-1.957203017013804056e+05
9.278132945282195578e+02,6.371272217021091841e+06,3.999603694893932859e-01,-1.606171987315673562e+02,1.473117036023888318e+02,1.195173032896110817e+04,5.144971327339467825e+05,-3.822505575043052086e+05
9.300807172500047955e+02,6.371025118165632710e+06,3.999961167527647521e-01,-4.954796769484139674e+01,4.780755582256144010e+01,1.147712610882854824e+04,7.387955125283977250e+05,-5.597354232831716072e+05
9.310457499331854478e+02,6.371000000000000000e+06,4.000000000000000222e-01,-7.704443471953116074e+00,6.388375309276027814e+00,1.128546855307407895e+04,3.547404158855854766e+05,-3.424370555026538786e+05
